                     <img src=""https://r-scale-75.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p2/i/28dc6b0e1b33769b4b94685e4f4d1e5c/519e6471-e697-4346-b68c-1c39abcc2a9a.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Publiczność nowego Muzeum Warszawy podzieli się prawdopodobnie na dwa fronty: tych, którzy wyjdą zawiedzeni czy wręcz oburzeni i tych, którzy będą chcieli zamieszkać tam na stałe.
                    
                "
"pl_POL_tvn24_int" "2017-05-23 17:01:00" "Polacy wśród zaginionych w Manchesterze. Waszczykowski: kilku osób poszukujemy" "
                    
                     <img src=""https://r-scale-04.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/28dc6b0e1b33769b4b94685e4f4d1e5c/5195b08c-d80e-44f8-847f-11ee27a5fc71.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Minister spraw zagranicznych Witold Waszczykowski, pytany przez dziennikarzy, czy wśród ofiar zamachu w Manchesterze są Polacy, odparł: ""kilku osób poszukujemy"". - Nie możemy potwierdzić żadnego tragicznego wypadku, ale musimy szukać - podkreślił. Wcześniej resort podał  na Twitterze, że konsulowie są w stałym kontakcie z rodzinami zaginionych i otoczyli je opieką.
                    
                "
"pl_POL_tvn24_int" "2017-05-23 15:35:49" "Sir Roger Moore nie żyje. Słynny Bond miał 89 lat" "
                    
                     <img src=""https://r-scale-53.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/28dc6b0e1b33769b4b94685e4f4d1e5c/ef4a5526-c7a9-46fb-8313-be69193433f4.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Legenda brytyjskiego kina sir Roger Moore, między innymi odtwórca roli Jamesa Bonda w siedmiu filmach z serii z agentem 007, zmarł we wtorek w wieku 89 lat. 
                    
                "
"pl_POL_tvn24_int" "2017-05-23 15:07:00" "Samochód dachował, zginęły dwie osoby. Sąd nie miał wątpliwości: wypadek spowodował pasażer" "
                    
                     <img src=""https://r-scale-80.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/28dc6b0e1b33769b4b94685e4f4d1e5c/a73a65ca-0c41-42a6-8402-c3b9ae39edbe.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Ona prowadziła samochód, on awanturował się na tylnym siedzeniu. Ryszard W. bił żonę po głowie, ciągnął za włosy i strącił okulary. Kobieta straciła panowanie nad autem, które dachowało. Na miejscu zginęli 11-letni syn i ojciec kobiety. Sąd uznał, że winę za wypadek ponosi pijany pasażer, a nie kierowca. 40-latek został skazany na osiem lat więzienia. 
                    
                "
"pl_POL_tvn24_int" "2017-05-23 14:46:02" "Zbigniew Wodecki zostanie pochowany w swoim ukochanym Krakowie. W Alei Zasłużonych" "
                    
